Run,Mission,mAP50,Images_Transmises,Temps_Annotation_s
1,0,0.3664162098023148,0,0.0
1,1,0.3638817659093087,10,10513.0
1,2,0.36227889299012733,10,5637.5
1,3,0.3613391988190428,10,5816.0
2,0,0.3664162098023148,0,0.0
2,1,0.3641612965802534,10,10513.0
2,2,0.3639165649496205,10,5350.5
2,3,0.36216300042296634,10,6810.0
