Mission,mAP50_mean,mAP50_std,Images_Transmises_mean,Temps_Annotation_min
0,0.3664162098023148,0.0,0.0,0.0
1,0.3640215312447811,0.00019765803297461484,10.0,175.21666666666667
2,0.3630977289698739,0.0011580089479166736,10.0,91.56666666666666
3,0.3617510996210046,0.0005825157004866664,10.0,105.21666666666667
