epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,60.0002,1.24512,1.12904,1.10295,0,0,0,0,0,0,0,8.05939e-05,8.05939e-05,8.05939e-05
2,126.491,1.22058,1.19004,1.08186,0,0,0,0,0,0,0,0.000108491,0.000108491,0.000108491
3,471.657,1.22582,1.1634,1.07629,0.45594,0.43313,0.39103,0.27958,1.26144,1.23401,0.97534,8.27086e-05,8.27086e-05,8.27086e-05
