epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,30.7987,1.32036,1.09977,1.07197,0,0,0,0,0,0,0,7.9881e-05,7.9881e-05,7.9881e-05
2,67.6372,1.29805,1.12601,1.05914,0,0,0,0,0,0,0,0.000108014,0.000108014,0.000108014
3,382.83,1.29647,1.10243,1.03951,0.46278,0.41877,0.38711,0.27715,1.26709,1.24194,0.97709,8.24662e-05,8.24662e-05,8.24662e-05
