epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.8979,1.06398,1.22474,0.97566,0,0,0,0,0,0,0,7.808e-05,7.808e-05,7.808e-05
2,45.5532,1.0908,1.07385,0.99604,0,0,0,0,0,0,0,0.000106262,0.000106262,0.000106262
3,348.932,1.1229,1.07093,0.99526,0.43073,0.4056,0.37972,0.27228,1.25202,1.29579,1.00568,8.13008e-05,8.13008e-05,8.13008e-05
