epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,287.677,0.72605,0.82034,0.99841,0,0,0,0,0,0,0,8.11397e-05,8.11397e-05,8.11397e-05
2,568.894,0.72327,0.78676,0.99409,0,0,0,0,0,0,0,0.000108857,0.000108857,0.000108857
3,1176.33,0.70672,0.77227,0.98809,0.43727,0.43413,0.39142,0.28297,1.2345,1.24915,0.99695,8.28942e-05,8.28942e-05,8.28942e-05
