Mission,mAP50_mean,mAP50_std,Images_Transmises_mean,Temps_Annotation_min
0,0.3664162098023148,0.0,0.0,0.0
1,0.36308424705071335,0.0025375747211886985,111.5,599.9708333333333
2,0.3810830844297507,0.0015258430506819773,1284.0,599.9708333333333
3,0.38043438898196347,0.0032163391394173027,619.5,599.9875
