epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,28.5805,1.0858,1.12409,0.9789,0,0,0,0,0,0,0,7.96028e-05,7.96028e-05,7.96028e-05
2,62.8997,1.08042,1.06195,0.98699,0,0,0,0,0,0,0,0.000107827,0.000107827,0.000107827
3,420.064,1.09467,1.0483,0.98015,0.43629,0.40816,0.38149,0.27355,1.25171,1.27253,1.00309,8.23716e-05,8.23716e-05,8.23716e-05
