epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22.9611,1.25237,1.23,1.06236,0,0,0,0,0,0,0,7.93496e-05,7.93496e-05,7.93496e-05
2,53.6492,1.12525,1.14216,1.0628,0,0,0,0,0,0,0,0.000107658,0.000107658,0.000107658
3,398.705,1.20463,1.22052,1.0718,0.44965,0.42632,0.38281,0.27398,1.26302,1.23962,0.9769,8.22855e-05,8.22855e-05,8.22855e-05
