epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,82.9995,0.91248,0.87615,0.95521,0,0,0,0,0,0,0,8.07218e-05,8.07218e-05,8.07218e-05
2,179.803,0.93359,0.87875,0.95115,0,0,0,0,0,0,0,0.000108577,0.000108577,0.000108577
3,604.396,0.89166,0.84752,0.94288,0.43683,0.428,0.38821,0.28005,1.23652,1.24056,1.0003,8.27521e-05,8.27521e-05,8.27521e-05
