epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,113.354,0.74189,0.86648,1.00726,0,0,0,0,0,0,0,8.09404e-05,8.09404e-05,8.09404e-05
2,232.439,0.74889,0.82398,0.9896,0,0,0,0,0,0,0,0.000108723,0.000108723,0.000108723
3,627.34,0.74251,0.80718,0.99678,0.43942,0.43249,0.39421,0.2848,1.24328,1.24913,1.00114,8.28264e-05,8.28264e-05,8.28264e-05
