epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,71.5313,0.76706,0.88027,1.0079,0,0,0,0,0,0,0,8.07172e-05,8.07172e-05,8.07172e-05
2,150.336,0.77595,0.84087,1.01176,0,0,0,0,0,0,0,0.000108574,0.000108574,0.000108574
3,505.278,0.73769,0.81629,0.99398,0.43524,0.43155,0.3894,0.28007,1.25064,1.24955,1.00313,8.27505e-05,8.27505e-05,8.27505e-05
