epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,38.7711,0.91396,0.94071,1.04861,0,0,0,0,0,0,0,8.00625e-05,8.00625e-05,8.00625e-05
2,85.1008,0.90568,0.93798,1.02884,0,0,0,0,0,0,0,0.000108135,0.000108135,0.000108135
3,491.478,0.89148,0.89385,1.04224,0.42923,0.41775,0.38372,0.27487,1.25442,1.25997,1.00619,8.25279e-05,8.25279e-05,8.25279e-05
