Run,Mission,mAP50,Images_Transmises,Temps_Annotation_s
1,0,0.3664162098023148,0,0.0
1,1,0.36218287548524536,75,25196.0
1,2,0.3772367808605741,879,25197.5
1,3,0.37454988169053394,369,25199.5
2,0,0.3664162098023148,0,0.0
2,1,0.36492787226872836,80,25199.0
2,2,0.3776853605058221,998,25197.5
2,3,0.3769492935514235,437,25195.5
