epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,84.7815,0.65983,0.88709,0.99793,0,0,0,0,0,0,0,8.07264e-05,8.07264e-05,8.07264e-05
2,178.009,0.63306,0.83933,0.9722,0,0,0,0,0,0,0,0.00010858,0.00010858,0.00010858
3,600.786,0.64379,0.79951,0.98125,0.43828,0.42515,0.38541,0.27801,1.25127,1.2682,1.00386,8.27536e-05,8.27536e-05,8.27536e-05
