epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,64.7618,1.06498,0.94438,0.96821,0,0,0,0,0,0,0,8.05587e-05,8.05587e-05,8.05587e-05
2,147.932,1.07025,0.93591,0.96148,0,0,0,0,0,0,0,0.000108468,0.000108468,0.000108468
3,597.094,1.06199,0.89654,0.95773,0.43881,0.41582,0.38617,0.27789,1.23412,1.23405,1.00024,8.26966e-05,8.26966e-05,8.26966e-05
