epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,136.646,0.73663,0.84789,0.9988,0,0,0,0,0,0,0,8.0955e-05,8.0955e-05,8.0955e-05
2,280.54,0.74122,0.82868,1.00827,0,0,0,0,0,0,0,0.000108733,0.000108733,0.000108733
3,739.69,0.70418,0.80328,0.98546,0.44648,0.41724,0.39611,0.28494,1.24017,1.24546,0.99748,8.28314e-05,8.28314e-05,8.28314e-05
