epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,191.545,0.71112,0.81553,1.00325,0,0,0,0,0,0,0,8.10519e-05,8.10519e-05,8.10519e-05
2,380.243,0.717,0.79411,0.99464,0,0,0,0,0,0,0,0.000108798,0.000108798,0.000108798
3,882.952,0.69233,0.74636,0.97979,0.44969,0.42136,0.39496,0.28443,1.24172,1.26931,0.99711,8.28643e-05,8.28643e-05,8.28643e-05
