Mission,mAP50_mean,mAP50_std,Images_Transmises_mean,Temps_Annotation_min
0,0.3664162098023148,0.0,0.0,0.0
1,0.3610300285664535,0.00235971013272984,16.5,29.979166666666668
2,0.359484792299258,0.0009649704621525828,18.0,29.941666666666666
3,0.3615109241217266,0.0012779846744055542,20.5,29.995833333333334
