Mission,mAP50_mean,mAP50_std,Images_Transmises_mean,Temps_Annotation_min
0,0.3664162098023148,0.0,0.0,0.0
1,0.3667943510965024,0.0037351451090724738,90.0,1203.5
2,0.36599414978022304,0.0008700089416698915,90.0,977.7791666666667
3,0.3662510535606578,0.001042070222082975,90.0,1234.4458333333334
