epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,98.0018,1.23282,1.06336,1.09668,0,0,0,0,0,0,0,8.08738e-05,8.08738e-05,8.08738e-05
2,200.467,1.25703,1.10179,1.08883,0,0,0,0,0,0,0,0.000108679,0.000108679,0.000108679
3,579.699,1.24045,1.05554,1.07449,0.4535,0.43799,0.39273,0.27971,1.25198,1.22535,0.97259,8.28038e-05,8.28038e-05,8.28038e-05
