epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,151.239,0.65259,0.85315,0.99479,0,0,0,0,0,0,0,8.10386e-05,8.10386e-05,8.10386e-05
2,311.206,0.64542,0.82914,0.98413,0,0,0,0,0,0,0,0.000108789,0.000108789,0.000108789
3,742.82,0.64459,0.80817,0.98828,0.42935,0.42035,0.3833,0.27598,1.24827,1.27295,1.00178,8.28598e-05,8.28598e-05,8.28598e-05
